protocol_type,service,duration,src_bytes,dst_bytes,src_pkts,dst_pkts,byte_ratio,pkt_ratio,label
0,0,0.030689,52.0,68.0,1,1,0.7536231884057971,0.5,0
0,22,4e-06,12.0,0.0,2,0,12.0,2.0,0
0,5,60.780706,3070.0,5322.0,16,15,0.5767424384745444,1.0,0
0,0,0.00016,88.0,120.0,2,2,0.7272727272727273,0.6666666666666666,0
0,0,0.099981,54.0,156.0,1,1,0.3439490445859872,0.5,0
0,0,0.251691,49.0,147.0,1,1,0.3310810810810811,0.5,0
0,0,0.000153,90.0,122.0,2,2,0.7317073170731707,0.6666666666666666,0
0,0,0.050373,49.0,65.0,1,1,0.7424242424242424,0.5,0
0,0,0.000159,86.0,118.0,2,2,0.7226890756302521,0.6666666666666666,0
0,22,0.00331,50.0,6.0,3,1,7.142857142857143,1.5,0
0,5,116.089582,1933.0,105940.0,57,69,0.0182460048517571,0.8142857142857143,0
0,22,5.1e-05,0.0,0.0,1,1,0.0,0.5,0
0,5,4e-06,53.0,0.0,2,0,53.0,2.0,0
0,22,8.587358,6.0,30.0,1,5,0.1935483870967742,0.1666666666666666,0
0,0,0.000213,66.0,98.0,2,2,0.6666666666666666,0.6666666666666666,0
0,0,0.000264,46.0,46.0,2,2,0.9787234042553192,0.6666666666666666,0
0,5,26.862569,1443.0,10362.0,19,14,0.1392453922609283,1.2666666666666666,0
0,5,5.120273,391.0,3716.0,8,6,0.1051923594296475,1.1428571428571428,0
0,0,0.054143,66.0,316.0,2,2,0.2082018927444795,0.6666666666666666,0
0,0,0.024162,128.0,292.0,2,2,0.4368600682593856,0.6666666666666666,0
0,0,0.059785,55.0,111.0,1,1,0.4910714285714285,0.5,0
0,22,8.3e-05,4.0,12.0,2,2,0.3076923076923077,0.6666666666666666,0
0,5,6.231826,1973.0,3430.0,10,7,0.5750510055377441,1.25,0
0,0,0.000231,70.0,126.0,2,2,0.5511811023622047,0.6666666666666666,0
0,3,92.944533,7254.0,60432.0,33,48,0.1200337563913755,0.673469387755102,0
0,22,7.1e-05,187.0,6.0,1,1,26.714285714285715,0.5,0
0,5,60.660584,3133.0,3724.0,16,15,0.8410738255033557,1.0,0
0,22,0.000204,328.0,326.0,2,2,1.003058103975535,0.6666666666666666,0
0,22,6e-05,31.0,6.0,2,1,4.428571428571429,1.0,0
0,0,0.024114,68.0,250.0,2,2,0.2709163346613545,0.6666666666666666,0
0,5,0.145091,3182.0,2399.0,12,8,1.3258333333333334,1.3333333333333333,0
0,0,0.000237,102.0,486.0,2,2,0.2094455852156057,0.6666666666666666,0
0,22,2e-06,43.0,0.0,3,0,43.0,3.0,0
0,3,20.519989,2986.0,1180.0,6,6,2.5283657917019475,0.8571428571428571,0
0,3,115.893205,489.0,22240.0,25,26,0.0219864214738545,0.925925925925926,0
0,0,0.03059,51.0,83.0,1,1,0.6071428571428571,0.5,0
0,5,5.27875,2048.0,957.0,6,6,2.137787056367432,0.8571428571428571,0
0,3,10.044632,342.0,20850.0,11,15,0.0164020910268092,0.6875,0
0,3,115.535586,502.0,1773.0,16,14,0.2829763246899662,1.0666666666666669,0
0,21,0.000161,6.0,6.0,1,1,0.8571428571428571,0.5,0
0,5,5.202516,135.0,46.0,5,1,2.872340425531915,2.5,0
0,22,7.848333,6.0,30.0,1,5,0.1935483870967742,0.1666666666666666,0
0,0,0.060841,84.0,310.0,2,2,0.270096463022508,0.6666666666666666,0
0,22,3e-06,0.0,0.0,2,0,0.0,2.0,0
0,3,5.844573,12.0,0.0,3,1,12.0,1.5,0
0,5,5.477319,367.0,3710.0,9,6,0.0988951765022904,1.2857142857142858,0
0,22,5.7e-05,0.0,0.0,1,1,0.0,0.5,0
0,0,0.062614,132.0,178.0,4,2,0.7374301675977654,1.3333333333333333,0
0,0,0.060376,46.0,98.0,1,1,0.4646464646464646,0.5,0
0,0,0.087648,58.0,254.0,2,2,0.2274509803921568,0.6666666666666666,0
0,5,3e-06,12.0,0.0,2,0,12.0,2.0,0
0,0,0.102304,45.0,126.0,1,1,0.3543307086614173,0.5,0
0,3,5.309801,12.0,0.0,3,1,12.0,1.5,0
0,22,0.103683,6.0,0.0,2,0,6.0,2.0,0
0,22,0.00045,354.0,358.0,2,2,0.9860724233983288,0.6666666666666666,0
0,0,0.000451,52.0,106.0,1,1,0.4859813084112149,0.5,0
0,5,0.275459,18.0,0.0,3,0,18.0,3.0,0
0,5,1e-06,12.0,0.0,2,0,12.0,2.0,0
0,5,60.320883,1803.0,3902.0,13,13,0.4619523443504996,0.9285714285714286,0
0,22,1.5e-05,31.0,0.0,3,0,31.0,3.0,0
0,0,0.000181,88.0,188.0,2,2,0.4656084656084656,0.6666666666666666,0
0,22,0.001137,280.0,6.0,2,1,40.0,1.0,0
0,0,0.445626,164.0,206.0,4,2,0.7922705314009661,1.3333333333333333,0
0,22,0.058152,0.0,18.0,2,3,0.0,0.5,0
0,22,4.8e-05,12.0,0.0,2,0,12.0,2.0,0
0,3,0.00791,0.0,0.0,2,0,0.0,2.0,0
0,0,0.061806,62.0,184.0,2,2,0.3351351351351351,0.6666666666666666,0
0,5,0.000164,12.0,0.0,2,0,12.0,2.0,0
0,3,0.810027,489.0,162673.0,24,80,0.003006012024048,0.2962962962962963,0
0,0,0.023955,80.0,124.0,2,2,0.64,0.6666666666666666,0
0,3,0.043222,356.0,3387.0,7,4,0.1050767414403778,1.4,0
0,0,0.030956,50.0,138.0,1,1,0.3597122302158273,0.5,0
0,3,0.090893,433.0,2280.0,3,4,0.1898290223586146,0.6,0
0,0,0.046487,48.0,112.0,1,1,0.4247787610619469,0.5,0
0,0,0.000284,84.0,370.0,2,2,0.2264150943396226,0.6666666666666666,0
0,22,1e-06,37.0,0.0,2,0,37.0,2.0,0
0,5,0.141671,376.0,3508.0,7,5,0.1071530350527215,1.1666666666666667,0
0,0,65.290737,94.0,360.0,2,2,0.260387811634349,0.6666666666666666,0
0,5,0.150065,726.0,1881.0,11,6,0.385759829968119,1.5714285714285714,0
0,5,4.9e-05,0.0,0.0,2,0,0.0,2.0,0
0,22,5.1e-05,0.0,0.0,1,1,0.0,0.5,0
0,22,5.1e-05,4.0,12.0,2,2,0.3076923076923077,0.6666666666666666,0
0,0,0.031155,88.0,472.0,2,2,0.1860465116279069,0.6666666666666666,0
0,3,5.104488,0.0,0.0,3,1,0.0,1.5,0
0,22,0.087075,0.0,24.0,2,4,0.0,0.4,0
0,0,0.059599,57.0,169.0,1,1,0.3352941176470588,0.5,0
0,22,2.5e-05,0.0,0.0,1,1,0.0,0.5,0
0,0,0.030608,55.0,183.0,1,1,0.2989130434782608,0.5,0
0,22,3e-06,31.0,0.0,2,0,31.0,2.0,0
1,22,4.1e-05,6.0,6.0,1,1,0.8571428571428571,0.5,1
0,22,3.7e-05,31.0,6.0,2,1,4.428571428571429,1.0,0
0,0,0.000181,64.0,158.0,2,2,0.4025157232704403,0.6666666666666666,0
0,22,5.7e-05,0.0,0.0,1,1,0.0,0.5,0
1,3,102.673582,2541.0,6.0,14,3,363.0,3.5,6
0,0,0.000215,58.0,190.0,2,2,0.3036649214659686,0.6666666666666666,0
0,22,3e-06,37.0,0.0,2,0,37.0,2.0,0
0,0,0.068256,58.0,74.0,1,1,0.7733333333333333,0.5,0
0,22,0.000214,0.0,0.0,1,2,0.0,0.3333333333333333,0
0,22,2e-06,18.0,0.0,3,0,18.0,3.0,0
0,0,0.000175,104.0,136.0,2,2,0.7591240875912408,0.6666666666666666,0
0,5,0.822439,1179.0,2173.0,5,7,0.5423183072677092,0.625,0
0,22,7.5e-05,6.0,18.0,1,3,0.3157894736842105,0.25,0
0,5,32.025481,74.0,0.0,2,0,74.0,2.0,0
0,0,0.119651,70.0,272.0,2,2,0.2564102564102564,0.6666666666666666,0
0,22,0.000106,6.0,6.0,1,1,0.8571428571428571,0.5,0
0,0,0.00016,58.0,122.0,2,2,0.4715447154471545,0.6666666666666666,0
0,22,6.9e-05,4.0,12.0,2,2,0.3076923076923077,0.6666666666666666,0
0,22,2.1e-05,6.0,6.0,1,1,0.8571428571428571,0.5,0
0,2,4.8e-05,4.0,0.0,2,0,4.0,2.0,0
0,0,0.02399,72.0,178.0,2,2,0.4022346368715084,0.6666666666666666,0
0,0,0.030305,42.0,74.0,1,1,0.56,0.5,0
0,5,0.122395,1126.0,1839.0,10,5,0.6119565217391304,1.6666666666666667,0
0,0,0.000437,49.0,105.0,1,1,0.4622641509433962,0.5,0
0,5,117.989375,2296.0,30586.0,27,32,0.0750645699153235,0.8181818181818182,0
0,0,0.063122,62.0,186.0,2,2,0.3315508021390374,0.6666666666666666,0
0,0,0.023676,60.0,216.0,2,2,0.2764976958525346,0.6666666666666666,0
0,5,0.250848,0.0,0.0,1,1,0.0,0.5,0
0,0,0.133081,42.0,146.0,1,1,0.2857142857142857,0.5,0
0,22,4.8e-05,4.0,0.0,2,0,4.0,2.0,0
0,22,9e-05,0.0,0.0,1,1,0.0,0.5,0
0,22,3.3e-05,6.0,6.0,1,1,0.8571428571428571,0.5,0
0,5,0.926174,0.0,0.0,2,0,0.0,2.0,0
0,0,117.819351,141.0,288.0,2,2,0.4878892733564013,0.6666666666666666,0
0,3,1.541083,6.0,6.0,1,4,0.8571428571428571,0.2,0
1,3,6.13084,30.0,0.0,5,0,30.0,5.0,2
0,22,1e-05,280.0,0.0,2,0,280.0,2.0,0
0,0,0.046245,46.0,233.0,1,1,0.1965811965811965,0.5,0
0,0,0.031319,74.0,178.0,2,2,0.4134078212290503,0.6666666666666666,0
0,0,0.000203,74.0,194.0,2,2,0.3794871794871794,0.6666666666666666,0
0,3,69.013447,480.0,2102.0,10,10,0.2282453637660485,0.9090909090909092,0
0,0,0.046709,56.0,158.0,2,2,0.3522012578616352,0.6666666666666666,0
0,3,71.960959,485.0,1782.0,11,11,0.272013460459899,0.9166666666666666,0
0,5,110.775904,3419.0,16089.0,28,27,0.2124922311995028,1.0,0
0,0,0.000176,92.0,188.0,2,2,0.4867724867724867,0.6666666666666666,0
0,0,0.000193,78.0,206.0,2,2,0.3768115942028985,0.6666666666666666,0
0,22,0.000101,0.0,0.0,1,1,0.0,0.5,0
0,0,0.048709,76.0,128.0,2,2,0.5891472868217055,0.6666666666666666,0
0,22,9e-06,43.0,0.0,3,0,43.0,3.0,0
0,22,5.3e-05,0.0,0.0,1,1,0.0,0.5,0
0,22,0.000173,65.0,6.0,3,1,9.285714285714286,1.5,0
1,3,0.084526,312.0,11595.0,3,6,0.0269058295964125,0.4285714285714285,4
0,0,0.030999,86.0,214.0,2,2,0.4,0.6666666666666666,0
0,0,0.024328,60.0,158.0,2,2,0.3773584905660377,0.6666666666666666,0
0,22,0.000129,0.0,0.0,1,1,0.0,0.5,0
0,22,0.014512,38.0,6.0,3,1,5.428571428571429,1.5,0
0,3,6.044227,0.0,0.0,3,1,0.0,1.5,0
0,5,3.058999,0.0,0.0,1,3,0.0,0.25,0
0,0,0.105683,96.0,204.0,2,2,0.4682926829268293,0.6666666666666666,0
0,0,0.132156,100.0,434.0,2,2,0.2298850574712643,0.6666666666666666,0
0,0,0.134594,70.0,166.0,2,2,0.4191616766467065,0.6666666666666666,0
0,22,8.5e-05,0.0,0.0,1,1,0.0,0.5,0
0,0,0.030811,68.0,158.0,2,2,0.4276729559748428,0.6666666666666666,0
0,0,0.066763,71.0,133.0,1,1,0.5298507462686567,0.5,0
1,3,31.982915,221.0,487.0,9,8,0.4528688524590163,1.0,6
0,3,5.847886,12.0,0.0,3,1,12.0,1.5,0
0,5,4e-06,31.0,0.0,2,0,31.0,2.0,0
0,5,1.573311,2022.0,965.0,6,6,2.093167701863354,0.8571428571428571,0
0,5,6.212282,3789.0,1977.0,13,10,1.9155712841253791,1.181818181818182,0
0,0,0.000258,76.0,484.0,2,2,0.156701030927835,0.6666666666666666,0
0,22,0.000285,31.0,0.0,3,1,31.0,1.5,0
0,5,115.926826,1750.0,5628.0,22,21,0.3108900337537751,1.0,0
0,0,0.051555,92.0,170.0,2,2,0.5380116959064327,0.6666666666666666,0
0,19,0.000196,49.0,0.0,3,0,49.0,3.0,0
0,0,0.000167,88.0,188.0,2,2,0.4656084656084656,0.6666666666666666,0
0,5,4e-06,12.0,0.0,2,0,12.0,2.0,0
0,11,3e-06,124.0,0.0,2,0,124.0,2.0,0
0,5,1.225924,800.0,602.0,6,8,1.326699834162521,0.6666666666666666,0
1,3,5.109639,0.0,0.0,2,0,0.0,2.0,3
0,0,0.023993,86.0,196.0,2,2,0.4365482233502538,0.6666666666666666,0
0,3,0.00583,12.0,0.0,2,0,12.0,2.0,0
0,5,0.001777,12.0,0.0,2,0,12.0,2.0,0
0,0,0.17535,49.0,153.0,1,1,0.3181818181818182,0.5,0
0,0,0.00019,70.0,102.0,2,2,0.6796116504854369,0.6666666666666666,0
0,0,0.000686,51.0,67.0,1,1,0.75,0.5,0
0,0,0.060612,51.0,89.0,1,1,0.5666666666666667,0.5,0
1,22,4.9e-05,0.0,6.0,1,1,0.0,0.5,10
0,0,0.031545,70.0,178.0,2,2,0.3910614525139664,0.6666666666666666,0
0,5,0.625852,1326.0,7042.0,9,10,0.1882720431634247,0.8181818181818182,0
0,22,0.001354,0.0,0.0,1,1,0.0,0.5,0
0,22,0.394781,0.0,0.0,2,0,0.0,2.0,0
0,0,0.061248,156.0,488.0,4,2,0.3190184049079754,1.3333333333333333,0
0,5,0.197534,1094.0,54941.0,18,30,0.0199119071020348,0.5806451612903226,0
0,0,0.000161,54.0,86.0,2,2,0.6206896551724138,0.6666666666666666,0
0,0,0.030741,140.0,304.0,2,2,0.4590163934426229,0.6666666666666666,0
0,5,59.986889,6564.0,4772.0,14,17,1.375235700817096,0.7777777777777778,0
0,0,0.023788,49.0,177.0,1,1,0.2752808988764045,0.5,0
1,3,3.101875,24.0,0.0,4,0,24.0,4.0,2
0,0,0.174188,54.0,96.0,2,2,0.5567010309278351,0.6666666666666666,0
0,0,0.000197,102.0,158.0,2,2,0.6415094339622641,0.6666666666666666,0
0,3,0.059653,431.0,2267.0,4,5,0.1900352733686067,0.6666666666666666,0
0,0,0.024638,98.0,662.0,2,2,0.1478129713423831,0.6666666666666666,0
0,5,0.408526,636.0,23364.0,19,15,0.0272202011555745,1.1875,0
0,0,0.069835,49.0,114.0,1,1,0.4260869565217391,0.5,0
0,0,0.000184,68.0,158.0,2,2,0.4276729559748428,0.6666666666666666,0
0,0,0.047981,76.0,186.0,2,2,0.4064171122994652,0.6666666666666666,0
0,0,0.023919,48.0,64.0,1,1,0.7384615384615385,0.5,0
0,3,10.294783,1141.0,321.0,5,3,3.5434782608695654,1.25,0
0,5,0.136904,837.0,88054.0,39,58,0.0095054227471466,0.6610169491525424,0
0,22,3.4e-05,0.0,0.0,1,4,0.0,0.2,0
0,5,0.000348,0.0,0.0,2,0,0.0,2.0,0
0,0,0.194124,56.0,119.0,1,1,0.4666666666666667,0.5,0
0,22,4.9e-05,4.0,0.0,2,0,4.0,2.0,0
0,0,0.000159,86.0,280.0,2,2,0.3060498220640569,0.6666666666666666,0
0,0,0.000206,46.0,46.0,2,2,0.9787234042553192,0.6666666666666666,0
0,5,117.63679,2702.0,5570.0,24,27,0.4850116675641716,0.8571428571428571,0
0,0,0.06003,64.0,117.0,1,1,0.5423728813559322,0.5,0
1,3,10.930608,345.0,3525.0,5,4,0.0978445830969937,1.0,3
0,3,0.0002,0.0,0.0,2,0,0.0,2.0,0
0,5,4e-05,53.0,0.0,2,0,53.0,2.0,0
0,5,8.730336,586.0,225.0,6,4,2.5929203539823007,1.2,0
0,22,0.000154,0.0,0.0,1,2,0.0,0.3333333333333333,0
0,22,4e-05,0.0,0.0,1,1,0.0,0.5,0
0,5,1.486602,999.0,3950.0,11,11,0.2528473804100228,0.9166666666666666,0
0,3,5.521436,0.0,0.0,3,1,0.0,1.5,0
0,0,0.00025,82.0,338.0,2,2,0.2418879056047197,0.6666666666666666,0
0,0,0.051794,74.0,130.0,2,2,0.5648854961832062,0.6666666666666666,0
0,22,5.3e-05,0.0,0.0,5,1,0.0,2.5,0
0,0,0.061447,120.0,264.0,4,2,0.4528301886792453,1.3333333333333333,0
0,0,0.046877,104.0,220.0,2,2,0.4705882352941176,0.6666666666666666,0
0,22,4.3e-05,0.0,18.0,1,3,0.0,0.25,0
0,0,0.047942,42.0,94.0,1,1,0.4421052631578947,0.5,0
0,3,0.025696,0.0,0.0,1,1,0.0,0.5,0
0,0,0.000162,88.0,188.0,2,2,0.4656084656084656,0.6666666666666666,0
0,0,0.030361,62.0,90.0,1,1,0.6813186813186813,0.5,0
0,22,0.381204,11607.0,26.0,6,2,429.8888888888889,2.0,0
0,3,110.567625,72.0,0.0,12,12,72.0,0.9230769230769232,0
0,22,2.670621,5302.0,9244.0,19,13,0.5734991887506761,1.3571428571428572,0
0,22,4.9e-05,4.0,0.0,2,0,4.0,2.0,0
0,0,0.060862,51.0,275.0,1,1,0.1847826086956521,0.5,0
0,22,0.045018,0.0,0.0,2,0,0.0,2.0,0
0,3,0.000109,12.0,0.0,2,0,12.0,2.0,0
0,0,0.023541,49.0,114.0,1,1,0.4260869565217391,0.5,0
0,0,0.000169,102.0,134.0,2,2,0.7555555555555555,0.6666666666666666,0
0,5,0.023975,0.0,0.0,1,1,0.0,0.5,0
0,22,0.022703,44.0,6.0,2,1,6.285714285714286,1.0,0
0,22,8.5e-05,0.0,0.0,1,1,0.0,0.5,0
0,3,0.018863,12.0,0.0,2,0,12.0,2.0,0
0,0,0.175449,82.0,236.0,2,2,0.3459915611814346,0.6666666666666666,0
0,0,0.000333,80.0,112.0,2,2,0.7079646017699115,0.6666666666666666,0
0,22,5.5e-05,0.0,0.0,1,1,0.0,0.5,0
0,5,90.143703,1806.0,4373.0,18,17,0.4128943758573388,1.0,0
0,22,6.3e-05,0.0,0.0,1,1,0.0,0.5,0
0,0,0.000177,82.0,210.0,2,2,0.3886255924170616,0.6666666666666666,0
0,5,61.128734,853.0,4899.0,14,13,0.1740816326530612,1.0,0
0,22,5.3e-05,0.0,0.0,1,1,0.0,0.5,0
0,22,8.5e-05,0.0,0.0,1,1,0.0,0.5,0
1,1,8.990256,116.0,188.0,9,15,0.6137566137566137,0.5625,7
0,0,0.000235,150.0,374.0,2,2,0.4,0.6666666666666666,0
0,0,0.000149,80.0,112.0,2,2,0.7079646017699115,0.6666666666666666,0
0,22,8.1e-05,6.0,6.0,1,1,0.8571428571428571,0.5,0
0,5,0.205592,887.0,52779.0,20,39,0.0168056081849185,0.5,0
0,3,6.914016,193.0,1655.0,4,4,0.1165458937198067,0.8,0
0,5,5.17504,352.0,5206.0,7,8,0.0676013059343191,0.7777777777777778,0
0,3,0.000101,0.0,0.0,2,0,0.0,2.0,0
0,22,7.4e-05,6.0,18.0,1,3,0.3157894736842105,0.25,0
0,5,10.118966,5051.0,1120.0,8,8,4.505798394290812,0.8888888888888888,0
1,21,12.116949,2008.0,2745.0,21,32,0.7312454479242535,0.6363636363636364,11
0,22,4.2e-05,6.0,6.0,1,1,0.8571428571428571,0.5,0
0,22,0.000286,50.0,6.0,3,1,7.142857142857143,1.5,0
0,0,0.000181,84.0,212.0,2,2,0.3943661971830985,0.6666666666666666,0
0,0,0.00019,84.0,116.0,2,2,0.717948717948718,0.6666666666666666,0
0,0,0.000256,60.0,318.0,2,2,0.1880877742946708,0.6666666666666666,0
0,3,115.627722,2368.0,147686.0,68,88,0.0160339095519578,0.7640449438202247,0
0,5,36.931016,2957.0,4922.0,23,21,0.6006500101564087,1.0454545454545454,0
0,0,0.000169,84.0,116.0,2,2,0.717948717948718,0.6666666666666666,0
0,22,5.496284,6.0,30.0,1,5,0.1935483870967742,0.1666666666666666,0
0,5,4.574472,135.0,46.0,5,1,2.872340425531915,2.5,0
0,0,0.079769,64.0,290.0,2,2,0.2199312714776632,0.6666666666666666,0
0,0,0.000183,70.0,126.0,2,2,0.5511811023622047,0.6666666666666666,0
0,0,0.049045,49.0,161.0,1,1,0.3024691358024691,0.5,0
0,3,0.066743,432.0,2280.0,3,4,0.1893906181499342,0.6,0
0,22,3e-06,12.0,0.0,2,0,12.0,2.0,0
0,0,0.000179,68.0,250.0,2,2,0.2709163346613545,0.6666666666666666,0
0,3,0.135842,433.0,2280.0,3,4,0.1898290223586146,0.6,0
0,22,0.000124,43.0,6.0,3,1,6.142857142857143,1.5,0
0,0,0.082679,73.0,173.0,1,1,0.4195402298850574,0.5,0
0,3,6.4e-05,12.0,0.0,2,0,12.0,2.0,0
0,22,0.019464,12.0,6.0,2,1,1.7142857142857142,1.0,0
0,0,0.023667,41.0,89.0,1,1,0.4555555555555555,0.5,0
0,3,0.000105,0.0,0.0,2,0,0.0,2.0,0
0,22,0.0001,0.0,0.0,1,1,0.0,0.5,0
0,0,0.000337,68.0,422.0,2,2,0.1607565011820331,0.6666666666666666,0
0,5,6.056051,353.0,4551.0,8,7,0.0775483304042179,1.0,0
0,3,116.745045,884.0,73058.0,41,61,0.0120998097428106,0.6612903225806451,0
0,22,9.3e-05,4.0,12.0,2,2,0.3076923076923077,0.6666666666666666,0
0,5,0.109978,1305.0,3637.0,6,7,0.3587135788894997,0.75,0
0,5,115.688845,695.0,8291.0,24,20,0.0838157260009647,1.1428571428571428,0
0,0,0.060985,70.0,262.0,2,2,0.2661596958174905,0.6666666666666666,0
0,22,4e-06,12.0,0.0,2,0,12.0,2.0,0
0,3,117.115867,1311.0,2388.0,19,16,0.5487651737128506,1.1176470588235294,0
0,5,0.816945,376.0,3788.0,7,7,0.099234626550541,0.875,0
0,3,0.401576,431.0,2267.0,3,4,0.1900352733686067,0.6,0
0,0,0.434797,60.0,214.0,2,2,0.2790697674418604,0.6666666666666666,0
0,22,6e-06,253.0,0.0,3,0,253.0,3.0,0
0,3,5.806977,12.0,0.0,3,1,12.0,1.5,0
0,5,32.996606,3473.0,6156.0,11,12,0.5640734123761573,0.8461538461538461,0
0,3,115.665625,393.0,186.0,16,14,2.1016042780748663,1.0666666666666669,0
0,3,0.032602,6.0,6.0,1,1,0.8571428571428571,0.5,0
0,5,0.000522,0.0,0.0,3,0,0.0,3.0,0
0,0,0.060161,152.0,236.0,4,2,0.6413502109704642,1.3333333333333333,0
0,3,7.5e-05,12.0,0.0,2,0,12.0,2.0,0
0,22,4.2e-05,6.0,6.0,1,1,0.8571428571428571,0.5,0
0,22,3e-06,12.0,0.0,2,0,12.0,2.0,0
0,0,0.031026,70.0,126.0,2,2,0.5511811023622047,0.6666666666666666,0
0,5,0.000107,12.0,0.0,2,0,12.0,2.0,0
0,5,59.87896,1686.0,3518.0,12,12,0.4791133844842284,0.9230769230769232,0
0,3,0.196808,6.0,6.0,1,1,0.8571428571428571,0.5,0
0,22,5.1e-05,6.0,6.0,1,1,0.8571428571428571,0.5,0
0,3,5.794499,12.0,0.0,3,1,12.0,1.5,0
0,0,0.049765,51.0,111.0,1,1,0.4553571428571428,0.5,0
0,3,0.119973,6.0,12.0,1,2,0.4615384615384615,0.3333333333333333,0
0,3,3.9e-05,12.0,0.0,2,0,12.0,2.0,0
0,5,3e-06,12.0,0.0,2,0,12.0,2.0,0
0,5,60.364281,889.0,6968.0,13,15,0.127564930406084,0.8125,0
0,0,0.023367,55.0,71.0,1,1,0.7638888888888888,0.5,0
0,22,8.2e-05,0.0,0.0,1,1,0.0,0.5,0
0,0,0.000275,94.0,258.0,2,2,0.3629343629343629,0.6666666666666666,0
0,22,2.3e-05,0.0,0.0,1,1,0.0,0.5,0
0,3,51.103159,6953.0,206619.0,102,131,0.033651147033201,0.7727272727272727,0
0,0,0.00019,78.0,152.0,2,2,0.5098039215686274,0.6666666666666666,0
0,0,0.023401,47.0,79.0,1,1,0.5875,0.5,0
0,0,0.000237,70.0,126.0,2,2,0.5511811023622047,0.6666666666666666,0
0,5,115.485591,871.0,4343.0,21,18,0.2005064456721915,1.105263157894737,0
0,22,5.3e-05,0.0,0.0,1,1,0.0,0.5,0
0,0,0.000178,64.0,96.0,2,2,0.6597938144329897,0.6666666666666666,0
0,22,6.7e-05,4.0,12.0,2,2,0.3076923076923077,0.6666666666666666,0
0,0,0.04738,45.0,109.0,1,1,0.4090909090909091,0.5,0
0,0,0.024388,68.0,484.0,2,2,0.1402061855670103,0.6666666666666666,0
0,5,5.074751,568.0,168.0,5,6,3.36094674556213,0.7142857142857143,0
0,0,0.000161,102.0,224.0,2,2,0.4533333333333333,0.6666666666666666,0
0,5,2e-06,0.0,0.0,1,1,0.0,0.5,0
0,0,0.000157,144.0,208.0,2,2,0.6889952153110048,0.6666666666666666,0
0,22,112.776722,5642.0,1008.0,28,14,5.591674925668979,1.8666666666666667,0
0,5,2.120387,2521.0,1412.0,13,8,1.78414720452937,1.4444444444444444,0
0,22,4e-06,12.0,0.0,2,0,12.0,2.0,0
0,22,7.5e-05,0.0,0.0,1,1,0.0,0.5,0
0,22,0.000221,0.0,0.0,1,2,0.0,0.3333333333333333,0
0,3,5.473582,0.0,0.0,3,1,0.0,1.5,0
0,5,5.286206,635.0,168.0,7,4,3.757396449704142,1.4,0
0,0,0.000176,68.0,100.0,2,2,0.6732673267326733,0.6666666666666666,0
0,3,117.311429,956.0,1498.0,18,15,0.637758505670447,1.125,0
0,22,4.8e-05,4.0,0.0,2,0,4.0,2.0,0
0,22,1e-06,2071.0,0.0,2,0,2071.0,2.0,0
0,22,9.271984,1375.0,24.0,1,5,55.0,0.1666666666666666,0
0,22,5e-05,37.0,0.0,2,0,37.0,2.0,0
0,0,0.121552,92.0,230.0,2,2,0.3982683982683982,0.6666666666666666,0
0,3,115.227128,445.0,746.0,17,14,0.5957161981258366,1.1333333333333333,0
0,0,0.000394,72.0,146.0,2,2,0.4897959183673469,0.6666666666666666,0
1,3,0.170792,214.0,181.0,6,5,1.175824175824176,1.0,10
0,3,117.60374,9912.0,207629.0,112,137,0.0477387660742667,0.8115942028985508,0
0,22,119.972706,5057.0,1062.0,68,69,4.7572906867356535,0.9714285714285714,0
0,0,0.094027,78.0,352.0,2,2,0.2209631728045325,0.6666666666666666,0
0,13,0.026722,48.0,48.0,1,1,0.979591836734694,0.5,0
0,0,0.152622,60.0,408.0,2,2,0.1466992665036675,0.6666666666666666,0
0,3,0.000101,12.0,0.0,2,0,12.0,2.0,0
0,5,2.764293,508.0,4195.0,13,9,0.1210676835081029,1.3,0
0,22,3e-06,0.0,0.0,2,0,0.0,2.0,0
0,0,0.033419,84.0,166.0,2,2,0.5029940119760479,0.6666666666666666,0
0,22,6.4e-05,6.0,6.0,1,1,0.8571428571428571,0.5,0
0,0,0.000198,82.0,254.0,2,2,0.3215686274509804,0.6666666666666666,0
0,5,4.087881,135.0,46.0,5,1,2.872340425531915,2.5,0
0,3,5.750302,0.0,0.0,3,1,0.0,1.5,0
0,5,0.391878,969.0,4314.0,14,10,0.2245654692931633,1.2727272727272727,0
0,5,5.532804,583.0,3460.0,10,5,0.1684484253106038,1.6666666666666667,0
0,22,1e-06,4.0,0.0,2,0,4.0,2.0,0
0,5,57.540075,1714.0,68149.0,36,45,0.0251504035216434,0.782608695652174,0
0,5,0.000644,37.0,0.0,2,0,37.0,2.0,0
0,22,4.8e-05,12.0,4.0,2,2,2.4,0.6666666666666666,0
0,22,3e-06,0.0,0.0,1,1,0.0,0.5,0
0,3,0.015149,6.0,6.0,1,1,0.8571428571428571,0.5,0
0,5,0.082783,713.0,479.0,10,5,1.4854166666666666,1.6666666666666667,0
0,22,9.5e-05,4.0,12.0,2,2,0.3076923076923077,0.6666666666666666,0
0,22,2.3e-05,6.0,6.0,1,1,0.8571428571428571,0.5,0
0,3,115.838455,827.0,1981.0,17,16,0.417255297679112,1.0,0
1,4,0.071165,206.0,134.0,4,3,1.525925925925926,1.0,1
0,3,0.00013,0.0,0.0,2,0,0.0,2.0,0
